adj_left adj_right conseq_pro_3 conseq_pro_4 conseq_pro_>4 num_words pro sent_id shift swap
0 0 0 0 0 1 1 27600 1 0
8 7 0 0 0 16 6 35121 16 0
9 15 0 0 0 25 12 29802 25 0
8 3 0 0 0 12 7 17478 12 0
6 7 0 0 0 14 6 8490 14 0
0 4 0 0 0 5 2 1512 5 0
14 15 0 0 0 30 13 4389 30 0
9 8 0 0 0 18 11 37561 18 0
4 7 0 0 0 12 7 35188 12 0
3 3 0 0 0 7 4 2286 7 0
6 7 0 0 0 14 6 26944 14 0
25 20 0 0 0 46 19 17562 46 0
5 9 0 0 0 15 7 3866 15 0
7 8 0 0 0 16 6 21483 16 0
21 23 0 0 0 45 18 28002 45 0
3 5 0 0 0 9 5 37933 13 4
3 7 0 0 0 11 5 35449 11 0
3 1 0 0 0 5 3 9060 5 0
5 4 0 0 0 10 5 12147 10 0
31 8 0 0 0 40 17 14141 45 5
9 7 0 0 0 17 7 18907 17 0
6 10 0 0 0 17 8 35104 18 1
7 7 0 0 0 15 6 1084 15 0
4 6 0 0 0 11 6 17786 11 0
25 26 0 0 0 52 20 17655 52 0
19 8 0 0 0 28 14 21297 28 0
2 4 0 0 0 7 4 1759 7 0
10 3 0 0 0 14 10 15108 26 12
17 4 0 0 0 22 11 5798 22 0
1 0 0 0 0 2 1 7406 2 0
0 1 0 0 0 2 2 10144 2 0
13 10 0 0 0 24 14 13781 24 0
13 11 0 0 0 25 11 7395 25 0
4 6 0 0 0 11 5 13412 11 0
14 20 0 0 0 35 13 27195 53 18
9 8 0 0 0 18 6 2142 18 0
20 16 0 0 0 37 14 19040 37 0
6 1 0 0 0 8 6 35172 8 0
24 6 0 0 0 31 13 7652 31 0
1 0 0 0 0 2 2 8776 2 0
21 2 0 0 0 24 9 25766 24 0
8 6 0 0 0 15 8 16706 17 2
8 15 0 0 0 24 10 11255 24 0
16 10 0 0 0 27 11 8581 39 12
7 3 0 0 0 11 7 17284 11 0
0 0 0 0 0 1 1 24403 1 0
13 4 0 0 0 18 7 7882 23 5
3 5 0 0 0 9 4 30594 9 0
14 3 0 0 0 18 11 40066 18 0
12 5 0 0 0 18 10 18803 18 0
2 2 0 0 0 5 2 2860 5 0
0 0 0 0 0 1 1 10487 1 0
20 10 0 0 0 31 14 14352 48 17
6 4 0 0 0 11 6 11151 11 0
19 10 0 0 0 30 13 1567 30 0
17 16 0 0 0 34 12 26095 39 5
11 8 0 0 0 20 11 24829 26 6
1 0 0 0 0 2 1 19312 2 0
6 1 0 0 0 8 5 13150 8 0
11 7 0 0 0 19 7 35321 19 0
4 2 0 0 0 7 3 5886 7 0
3 14 0 0 0 18 6 18238 18 0
19 8 0 0 0 28 15 25817 40 12
3 2 0 0 0 6 3 38064 6 0
0 1 0 0 0 2 2 35840 2 0
29 9 0 0 0 39 16 4800 39 0
2 3 0 0 0 6 4 36229 6 0
5 5 0 0 0 11 6 29951 11 0
7 10 0 0 0 18 11 29438 19 1
6 1 0 0 0 8 3 38601 8 0
9 9 0 0 0 19 10 6275 22 3
8 9 0 0 0 18 11 2237 18 0
5 4 0 0 0 10 5 8047 10 0
6 1 0 0 0 8 3 16449 10 2
8 1 0 0 0 10 5 9325 10 0
13 8 0 0 0 22 8 23275 23 1
8 7 0 0 0 16 9 32496 28 12
12 4 0 0 0 17 9 20901 18 1
5 6 0 0 0 12 6 34712 12 0
5 7 0 0 0 13 6 11639 23 10
3 3 0 0 0 7 4 29362 7 0
5 8 0 0 0 14 7 39986 14 0
5 5 0 0 0 11 5 10396 11 0
6 1 0 0 0 8 5 28860 8 0
0 2 0 0 0 3 3 28346 3 0
26 16 0 0 0 43 18 39253 54 11
2 1 0 0 0 4 2 22321 4 0
24 9 0 0 0 34 17 26201 34 0
5 10 0 0 0 16 6 31184 16 0
10 14 0 0 0 25 13 9880 25 0
3 3 0 0 0 7 4 37250 7 0
15 11 0 0 0 27 13 18521 36 9
3 2 0 0 0 6 4 35670 8 2
7 4 0 0 0 12 7 9373 12 0
5 1 0 0 0 7 5 28938 7 0
0 0 0 0 0 1 1 10874 1 0
4 1 0 0 0 6 4 16217 6 0
0 5 0 0 0 6 3 16098 6 0
2 11 0 0 0 14 6 19262 14 0
6 6 0 0 0 13 5 30999 13 0
3 8 0 0 0 12 5 33612 12 0
8 4 0 0 0 13 8 27242 13 0
16 1 0 0 0 18 11 38904 19 1
14 5 0 0 0 20 12 32910 20 0
0 0 0 0 0 1 1 30336 1 0
5 6 0 0 0 12 6 430 22 10
16 38 0 0 0 55 22 36252 70 15
7 3 0 0 0 11 5 1060 11 0
8 3 0 0 0 12 7 39538 13 1
5 8 0 0 0 14 7 33517 14 0
7 4 0 0 0 12 5 10642 12 0
0 4 0 0 0 5 4 37642 5 0
31 14 0 0 0 46 22 2667 51 5
0 0 0 0 0 1 1 31450 1 0
11 5 0 0 0 17 7 39462 18 1
9 3 0 0 0 13 6 23831 13 0
13 7 0 0 0 21 9 300 22 1
13 10 0 0 0 24 11 31599 27 3
9 9 0 0 0 19 9 39639 19 0
7 6 0 0 0 14 6 16372 14 0
5 6 0 0 0 12 6 27401 12 0
10 14 0 0 0 25 14 33573 25 0
5 6 0 0 0 12 7 36959 12 0
5 0 0 0 0 6 3 16348 6 0
5 6 0 0 0 12 6 19396 14 2
4 10 0 0 0 15 9 30965 15 0
10 6 0 0 0 17 7 10626 25 8
7 9 0 0 0 17 7 38231 19 2
6 2 0 0 0 9 5 35415 9 0
9 6 0 0 0 16 9 30910 18 2
26 17 0 0 0 44 21 11661 46 2
34 11 0 0 0 46 25 21216 46 0
9 7 0 0 0 17 8 6366 19 2
4 7 0 0 0 12 7 9799 13 1
6 10 0 0 0 17 7 26572 17 0
7 5 0 0 0 13 7 8992 13 0
3 1 0 0 0 5 3 35822 5 0
7 5 0 0 0 13 5 9744 13 0
11 1 0 0 0 13 9 17960 13 0
12 19 0 0 0 32 13 9480 33 1
4 3 0 0 0 8 3 4538 8 0
9 11 0 0 0 21 11 31354 21 0
4 1 0 0 0 6 3 20808 6 0
0 0 0 0 0 1 1 24876 1 0
11 9 0 0 0 21 10 33324 21 0
10 5 0 0 0 16 9 10643 20 4
2 0 0 0 0 3 2 11166 3 0
22 6 0 0 0 29 14 38919 41 12
5 3 0 0 0 9 7 8179 9 0
2 2 0 0 0 5 2 6491 5 0
10 7 0 0 0 18 7 29988 18 0
8 2 0 0 0 11 6 3070 11 0
1 2 0 0 0 4 3 1658 4 0
3 4 0 0 0 8 4 38625 8 0
7 11 0 0 0 19 10 26063 19 0
18 22 0 0 0 41 19 16961 41 0
19 12 0 0 0 32 19 9873 32 0
19 14 0 0 0 34 16 18324 34 0
10 17 0 0 0 28 11 20361 28 0
17 13 0 0 0 31 15 37246 34 3
18 18 0 0 0 37 16 36047 37 0
0 0 0 0 0 1 1 32985 1 0
26 12 0 0 0 39 19 1569 40 1
9 9 0 0 0 19 8 19403 19 0
9 17 0 0 0 27 13 1947 37 10
6 0 0 0 0 7 5 19068 7 0
8 7 0 0 0 16 9 8281 16 0
14 8 0 0 0 23 11 10052 35 12
8 10 0 0 0 19 6 10641 19 0
0 0 0 0 0 1 1 3320 1 0
6 9 0 0 0 16 7 109 16 0
11 8 0 0 0 20 9 21039 28 8
13 7 0 0 0 21 9 26564 21 0
7 3 0 0 0 11 6 4282 11 0
9 6 0 0 0 16 8 38348 19 3
12 19 0 0 0 32 15 146 34 2
11 14 0 0 0 26 10 36353 45 19
4 2 0 0 0 7 4 26880 7 0
6 10 0 0 0 17 7 36144 17 0
2 3 0 0 0 6 2 7669 6 0
17 2 0 0 0 20 8 9881 23 3
2 5 0 0 0 8 2 17135 8 0
4 3 0 0 0 8 5 32433 8 0
13 15 0 0 0 29 14 18819 36 7
4 1 0 0 0 6 3 23205 6 0
11 2 0 0 0 14 9 34906 14 0
2 1 0 0 0 4 3 20109 4 0
9 5 0 0 0 15 7 38014 15 0
1 0 0 0 0 2 1 16198 2 0
7 0 0 0 0 8 5 3569 8 0
5 4 0 0 0 10 6 37633 12 2
0 0 0 0 0 1 1 15589 1 0
6 5 0 0 0 12 5 36498 12 0
4 2 0 0 0 7 4 8147 10 3
14 9 0 0 0 24 15 8807 24 0
9 6 0 0 0 16 8 10451 16 0
6 5 0 0 0 12 7 11059 12 0
11 4 0 0 0 16 8 13597 16 0
14 11 0 0 0 26 12 18239 26 0
8 6 0 0 0 15 8 23774 15 0
5 4 0 0 0 10 6 7135 14 4
5 7 0 0 0 13 8 27817 19 6
10 3 0 0 0 14 8 2646 14 0
21 15 0 0 0 37 15 12355 37 0
6 0 0 0 0 7 6 15113 7 0
15 17 0 0 0 33 16 15173 33 0
14 6 0 0 0 21 9 13497 23 2
11 5 0 0 0 17 10 7910 17 0
0 3 0 0 0 4 3 29720 4 0
5 4 0 0 0 10 6 32934 10 0
31 12 0 0 0 44 21 12951 44 0
9 2 0 0 0 12 6 18318 12 0
0 2 0 0 0 3 3 12336 3 0
9 5 0 0 0 15 9 37272 15 0
4 2 0 0 0 7 5 2223 7 0
6 5 0 0 0 12 6 15768 12 0
10 8 0 0 0 19 9 3759 19 0
30 12 0 0 0 43 18 29765 57 14
18 12 0 0 0 31 14 36942 33 2
6 6 0 0 0 13 6 1350 21 8
0 0 0 0 0 1 1 35198 1 0
9 10 0 0 0 20 7 37218 20 0
16 17 0 0 0 34 14 17889 36 2
17 11 0 0 0 29 13 39074 29 0
8 9 0 0 0 18 8 34819 21 3
11 8 0 0 0 20 10 22814 21 1
10 8 0 0 0 19 8 21245 19 0
1 3 0 0 0 5 3 19017 5 0
4 5 0 0 0 10 4 7223 10 0
31 11 0 0 0 43 21 40363 46 3
14 5 0 0 0 20 13 12432 20 0
10 17 0 0 0 28 15 2893 31 3
4 1 0 0 0 6 3 3475 6 0
19 20 0 0 0 40 23 13944 56 16
0 3 0 0 0 4 3 15098 4 0
19 11 0 0 0 31 14 1649 31 0
1 1 0 0 0 3 1 33614 3 0
1 2 0 0 0 4 2 31867 4 0
15 1 0 0 0 17 8 38088 17 0
6 4 0 0 0 11 6 18192 19 8
0 1 0 0 0 2 2 15171 2 0
3 5 0 0 0 9 6 1441 9 0
8 13 0 0 0 22 10 1200 22 0
7 3 0 0 0 11 6 14058 11 0
4 8 0 0 0 13 6 34400 13 0
5 13 0 0 0 19 10 20356 20 1
9 1 0 0 0 11 6 9148 11 0
4 5 0 0 0 10 4 39690 10 0
15 12 0 0 0 28 13 11513 31 3
2 9 0 0 0 12 2 15602 12 0
5 3 0 0 0 9 4 35390 9 0
20 8 0 0 0 29 15 19285 29 0
2 2 0 0 0 5 4 28155 5 0
2 5 0 0 0 8 2 839 8 0
4 1 0 0 0 6 2 27946 6 0
21 8 0 0 0 30 14 29269 30 0
7 5 0 0 0 13 6 3314 17 4
8 3 0 0 0 12 7 40247 12 0
8 3 0 0 0 12 6 13854 14 2
26 5 0 0 0 32 11 11702 32 0
0 0 0 0 0 1 1 34421 1 0
11 13 0 0 0 25 11 19092 31 6
6 3 0 0 0 10 6 26834 13 3
21 15 0 0 0 37 15 11287 37 0
12 11 0 0 0 24 12 26281 24 0
7 7 0 0 0 15 8 28836 15 0
13 4 0 0 0 18 10 5821 24 6
1 1 0 0 0 3 3 27004 3 0
46 37 0 0 0 84 37 17657 87 3
5 2 0 0 0 8 4 17633 8 0
4 6 0 0 0 11 4 22409 11 0
9 5 0 0 0 15 7 7547 15 0
4 5 0 0 0 10 4 25476 10 0
24 13 0 0 0 38 19 11839 41 3
14 3 0 0 0 18 12 36453 19 1
6 9 0 0 0 16 9 32251 16 0
34 11 0 0 0 46 20 26578 48 2
14 11 0 0 0 26 10 21118 26 0
1 2 0 0 0 4 4 15583 4 0
4 3 0 0 0 8 4 38599 8 0
0 2 0 0 0 3 3 9828 3 0
8 7 0 0 0 16 9 22914 22 6
11 10 0 0 0 22 8 30970 23 1
0 0 0 0 0 1 1 2486 1 0
8 9 0 0 0 18 8 7588 24 6
14 7 0 0 0 22 12 36362 23 1
9 8 0 0 0 18 7 22759 18 0
15 6 0 0 0 22 10 30746 31 9
10 11 0 0 0 22 10 11233 23 1
6 10 0 0 0 17 6 6575 17 0
2 5 0 0 0 8 4 8542 8 0
8 4 0 0 0 13 6 17112 13 0
17 20 0 0 0 38 17 40081 38 0
13 1 0 0 0 15 8 6506 15 0
17 13 0 0 0 31 13 1621 35 4
11 6 0 0 0 18 10 22033 18 0
9 4 0 0 0 14 8 35631 14 0
5 3 0 0 0 9 5 28601 9 0
5 8 0 0 0 14 5 4755 14 0
8 13 0 0 0 22 12 32288 22 0
2 6 0 0 0 9 4 39369 9 0
17 12 0 0 0 30 11 21404 31 1
3 1 0 0 0 5 3 29874 5 0
9 11 0 0 0 21 9 5829 21 0
25 17 0 0 0 43 20 17373 45 2
9 6 0 0 0 16 8 7896 16 0
18 14 0 0 0 33 17 9252 33 0
4 0 0 0 0 5 1 17207 5 0
6 12 0 0 0 19 8 17275 19 0
14 9 0 0 0 24 12 2682 24 0
30 17 0 0 0 48 23 16812 48 0
7 10 0 0 0 18 8 10618 18 0
30 12 0 0 0 43 21 2808 46 3
22 3 0 0 0 26 16 36728 26 0
3 0 0 0 0 4 1 35275 4 0
13 1 0 0 0 15 8 28382 15 0
2 5 0 0 0 8 2 2881 8 0
6 3 0 0 0 10 5 15911 10 0
12 9 0 0 0 22 9 5989 36 14
0 0 0 0 0 1 1 36004 1 0
17 11 0 0 0 29 12 19304 31 2
14 13 0 0 0 28 13 16613 32 4
15 6 0 0 0 22 11 20083 22 0
13 11 0 0 0 25 11 30851 31 6
2 9 0 0 0 12 4 12728 12 0
12 4 0 0 0 17 9 18157 17 0
11 10 0 0 0 22 10 436 24 2
16 11 0 0 0 28 14 26320 36 8
13 5 0 0 0 19 10 3949 20 1
9 7 0 0 0 17 9 32504 17 0
4 1 0 0 0 6 4 35886 6 0
24 7 0 0 0 32 17 12977 32 0
0 2 0 0 0 3 3 18208 3 0
10 9 0 0 0 20 9 36885 21 1
13 4 0 0 0 18 9 3906 18 0
7 12 0 0 0 20 10 30810 21 1
1 2 0 0 0 4 2 26437 4 0
9 5 0 0 0 15 6 34295 15 0
6 6 0 0 0 13 8 15661 14 1
16 14 0 0 0 31 12 11526 32 1
12 18 0 0 0 31 17 19504 31 0
9 11 0 0 0 21 9 31147 21 0
3 1 0 0 0 5 3 18268 5 0
0 1 0 0 0 2 2 33921 2 0
5 0 0 0 0 6 3 16623 7 1
11 18 0 0 0 30 14 15101 32 2
2 2 0 0 0 5 2 27328 5 0
15 19 0 0 0 35 15 38731 37 2
17 1 0 0 0 19 10 36134 19 0
3 10 0 0 0 14 6 32392 14 0
7 5 0 0 0 13 6 8883 13 0
6 4 0 0 0 11 6 6280 11 0
1 7 0 0 0 9 5 21922 9 0
12 5 0 0 0 18 9 29870 18 0
22 23 0 0 0 46 21 23338 46 0
2 1 0 0 0 4 3 29262 4 0
17 3 0 0 0 21 8 12242 21 0
5 14 0 0 0 20 7 34499 20 0
12 11 0 0 0 24 10 26317 34 10
5 4 0 0 0 10 6 4833 10 0
10 3 0 0 0 14 8 1451 14 0
3 7 0 0 0 11 5 34009 11 0
12 6 0 0 0 19 10 19213 19 0
1 6 0 0 0 8 4 10290 8 0
2 5 0 0 0 8 2 37617 8 0
4 2 0 0 0 7 4 4212 7 0
17 6 0 0 0 24 12 11189 24 0
3 1 0 0 0 5 3 38459 5 0
15 3 0 0 0 19 12 14421 19 0
1 0 0 0 0 2 2 27957 2 0
17 13 0 0 0 31 13 30110 33 2
2 0 0 0 0 3 3 22367 3 0
9 15 0 0 0 25 12 19293 38 13
3 2 0 0 0 6 3 17963 10 4
7 2 0 0 0 10 4 10855 10 0
11 7 0 0 0 19 8 21508 19 0
8 5 0 0 0 14 5 29601 15 1
13 8 0 0 0 22 10 1042 22 0
26 14 0 0 0 41 20 19538 41 0
5 8 0 0 0 14 8 2519 17 3
18 7 0 0 0 26 11 8262 26 0
14 6 0 0 0 21 10 19021 21 0
4 0 0 0 0 5 2 39945 5 0
9 2 0 0 0 12 8 22628 12 0
0 2 0 0 0 3 3 28234 3 0
15 9 0 0 0 25 11 33445 25 0
3 0 0 0 0 4 3 14095 4 0
7 5 0 0 0 13 7 2415 13 0
6 0 0 0 0 7 4 27531 7 0
5 0 0 0 0 6 4 21795 6 0
0 0 0 0 0 1 1 25365 1 0
6 3 0 0 0 10 5 12719 10 0
10 3 0 0 0 14 8 23091 14 0
11 12 0 0 0 24 10 9304 27 3
10 6 0 0 0 17 10 26365 17 0
10 6 0 0 0 17 11 35509 17 0
9 14 0 0 0 24 10 8756 24 0
2 4 0 0 0 7 3 24274 7 0
20 8 0 0 0 29 13 21232 29 0
9 9 0 0 0 19 9 13865 22 3
16 7 0 0 0 24 12 7380 24 0
16 10 0 0 0 27 12 1572 32 5
8 4 0 0 0 13 6 6367 13 0
17 17 0 0 0 35 14 20197 38 3
9 8 0 0 0 18 8 18783 18 0
13 9 0 0 0 23 12 3092 23 0
0 0 0 0 0 1 1 35527 1 0
12 10 0 0 0 23 10 27236 23 0
8 9 0 0 0 18 8 33183 18 0
7 11 0 0 0 19 8 10336 28 9
14 10 0 0 0 25 13 16535 25 0
4 1 0 0 0 6 4 29959 6 0
9 4 0 0 0 14 6 39866 14 0
4 2 0 0 0 7 4 21661 7 0
5 6 0 0 0 12 6 15244 12 0
5 14 0 0 0 20 9 23711 20 0
13 3 0 0 0 17 10 5024 17 0
14 3 0 0 0 18 9 36506 18 0
4 0 0 0 0 5 4 30234 5 0
2 0 0 0 0 3 2 5476 3 0
22 12 0 0 0 35 14 28340 39 4
5 13 0 0 0 19 10 29101 19 0
10 6 0 0 0 17 10 27870 17 0
17 5 0 0 0 23 10 2579 23 0
8 12 0 0 0 21 9 3307 21 0
11 4 0 0 0 16 9 2654 19 3
11 5 0 0 0 17 9 2734 20 3
19 3 0 0 0 23 10 18055 23 0
3 12 0 0 0 16 6 20050 16 0
0 2 0 0 0 3 3 19542 3 0
24 15 0 0 0 40 17 26227 44 4
4 1 0 0 0 6 3 39377 6 0
4 1 0 0 0 6 4 12936 6 0
17 18 0 0 0 36 19 6102 36 0
17 11 0 0 0 29 11 4770 32 3
2 5 0 0 0 8 2 13083 8 0
15 30 0 0 0 46 19 18099 46 0
10 5 0 0 0 16 7 25626 16 0
13 8 0 0 0 22 11 17346 22 0
10 18 0 0 0 29 12 21639 29 0
18 13 0 0 0 32 16 2242 35 3
11 13 0 0 0 25 11 20619 25 0
5 11 0 0 0 17 8 9 17 0
9 8 0 0 0 18 11 34630 22 4
0 0 0 0 0 1 1 11516 1 0
15 6 0 0 0 22 10 13626 22 0
10 11 0 0 0 22 10 39545 22 0
10 4 0 0 0 15 7 31186 18 3
8 4 0 0 0 13 7 24336 14 1
8 7 0 0 0 16 8 14033 16 0
9 9 0 0 0 19 11 9975 22 3
7 8 0 0 0 16 7 24186 16 0
17 5 0 0 0 23 12 32170 23 0
0 1 0 0 0 2 2 13590 2 0
3 8 0 0 0 12 4 10737 12 0
11 2 0 0 0 14 7 21128 14 0
26 16 0 0 0 43 18 5910 46 3
13 8 0 0 0 22 10 22661 30 8
0 5 0 0 0 6 3 31680 6 0
14 13 0 0 0 28 15 226 28 0
0 2 0 0 0 3 3 28038 3 0
8 8 0 0 0 17 7 32458 29 12
5 12 0 0 0 18 9 7140 18 0
4 4 0 0 0 9 4 17225 9 0
7 4 0 0 0 12 7 3404 12 0
12 8 0 0 0 21 11 12382 21 0
9 7 0 0 0 17 8 40150 20 3
4 1 0 0 0 6 3 9158 6 0
9 15 0 0 0 25 10 24006 26 1
12 5 0 0 0 18 9 37710 18 0
23 1 0 0 0 25 13 29196 25 0
22 16 0 0 0 39 15 11481 39 0
3 6 0 0 0 10 5 9296 10 0
9 3 0 0 0 13 6 39050 13 0
3 6 0 0 0 10 5 4129 10 0
3 3 0 0 0 7 3 36407 7 0
2 1 0 0 0 4 4 37923 4 0
7 10 0 0 0 18 8 6850 18 0
6 5 0 0 0 12 5 16691 12 0
20 16 0 0 0 37 18 5269 41 4
29 12 0 0 0 42 20 9600 54 12
2 3 0 0 0 6 3 13492 6 0
17 11 0 0 0 29 13 3634 34 5
10 2 0 0 0 13 8 29590 13 0
1 5 0 0 0 7 4 5447 7 0
2 5 0 0 0 8 2 1795 8 0
3 9 0 0 0 13 6 11827 13 0
32 3 0 0 0 36 14 11817 36 0
13 6 0 0 0 20 9 24656 20 0
15 2 0 0 0 18 9 4754 18 0
6 7 0 0 0 14 7 39800 14 0
14 10 0 0 0 25 11 2193 25 0
28 5 0 0 0 34 14 22986 34 0
4 2 0 0 0 7 3 28212 7 0
10 0 0 0 0 11 5 29265 11 0
0 0 0 0 0 1 1 12741 1 0
13 3 0 0 0 17 6 23910 17 0
17 8 0 0 0 26 12 19740 32 6
7 2 0 0 0 10 5 28813 10 0
12 9 0 0 0 22 12 13121 35 13
14 10 0 0 0 25 11 12556 25 0
21 9 0 0 0 31 14 38289 33 2
1 0 0 0 0 2 1 35165 2 0
0 0 0 0 0 1 1 12550 1 0
18 4 0 0 0 23 11 7876 23 0
5 0 0 0 0 6 4 32752 6 0
4 4 0 0 0 9 5 12485 9 0
2 5 0 0 0 8 3 12820 8 0
15 9 0 0 0 25 13 30495 25 0
0 0 0 0 0 1 1 30363 1 0
7 7 0 0 0 15 8 35609 15 0
4 11 0 0 0 16 6 25924 16 0
0 2 0 0 0 3 4 11893 3 0
11 10 0 0 0 22 13 38385 22 0
18 3 0 0 0 22 9 13784 22 0
5 2 0 0 0 8 4 17126 12 4
6 2 0 0 0 9 5 7619 9 0
4 3 0 0 0 8 5 39470 8 0
22 9 0 0 0 32 15 4835 32 0
0 2 0 0 0 3 4 30019 3 0
15 13 0 0 0 29 13 35486 29 0
16 7 0 0 0 24 11 2845 39 15
2 5 0 0 0 8 2 1925 8 0
16 9 0 0 0 26 13 5454 26 0
4 6 0 0 0 11 4 3409 11 0
8 4 0 0 0 13 7 25584 13 0
17 10 0 0 0 28 15 31718 28 0
11 14 0 0 0 26 14 18584 39 13
7 6 0 0 0 14 7 15539 14 0
6 5 0 0 0 12 6 28254 12 0
11 4 0 0 0 16 8 13520 16 0
1 5 0 0 0 7 3 33653 7 0
15 8 0 0 0 24 13 23805 24 0
31 13 0 0 0 45 17 36988 45 0
1 2 0 0 0 4 2 23876 4 0
15 13 0 0 0 29 13 25020 29 0
0 3 0 0 0 4 3 17199 4 0
2 5 0 0 0 8 2 891 8 0
0 5 0 0 0 6 3 10145 6 0
8 11 0 0 0 20 10 6463 21 1
9 4 0 0 0 14 8 16687 24 10
7 3 0 0 0 11 7 27456 11 0
12 6 0 0 0 19 7 20496 19 0
17 16 0 0 0 34 16 10394 42 8
13 8 0 0 0 22 12 820 22 0
6 4 0 0 0 11 5 27774 13 2
14 10 0 0 0 25 13 3333 25 0
11 8 0 0 0 20 9 7729 20 0
11 9 0 0 0 21 11 37649 27 6
17 13 0 0 0 31 14 10169 36 5
12 4 0 0 0 17 8 26713 17 0
5 5 0 0 0 11 6 34740 11 0
7 14 0 0 0 22 10 35213 22 0
3 7 0 0 0 11 6 13415 11 0
16 9 0 0 0 26 15 22100 26 0
10 4 0 0 0 15 7 25636 15 0
12 0 0 0 0 13 7 21282 13 0
11 1 0 0 0 13 5 19024 13 0
0 0 0 0 0 1 1 11622 1 0
12 9 0 0 0 22 9 18061 28 6
17 2 0 0 0 20 8 26409 20 0
11 2 0 0 0 14 8 9014 14 0
15 2 0 0 0 18 8 38882 20 2
18 6 0 0 0 25 9 26626 26 1
5 4 0 0 0 10 6 18864 10 0
19 9 0 0 0 29 15 17289 31 2
17 15 0 0 0 33 16 4059 42 9
6 6 0 0 0 13 6 6864 13 0
32 27 0 0 0 60 19 16282 60 0
5 3 0 0 0 9 4 16618 9 0
5 5 0 0 0 11 5 17327 11 0
6 5 0 0 0 12 6 36669 12 0
13 1 0 0 0 15 9 4166 15 0
12 11 0 0 0 24 9 39724 24 0
7 8 0 0 0 16 8 26392 16 0
24 6 0 0 0 31 16 34812 32 1
11 14 0 0 0 26 12 13149 28 2
9 5 0 0 0 15 8 16500 15 0
20 11 0 0 0 32 14 9627 32 0
12 10 0 0 0 23 9 23190 23 0
0 1 0 0 0 2 2 8495 2 0
14 3 0 0 0 18 7 23736 18 0
15 13 0 0 0 29 14 6690 29 0
13 5 0 0 0 19 7 9221 21 2
11 15 0 0 0 27 12 39492 29 2
14 13 0 0 0 28 12 7969 28 0
19 17 0 0 0 37 18 781 37 0
20 13 0 0 0 34 14 1885 34 0
11 9 0 0 0 21 13 26643 21 0
6 6 0 0 0 13 7 11837 13 0
10 7 0 0 0 18 9 2038 18 0
4 7 0 0 0 12 5 2144 12 0
11 11 0 0 0 23 11 24500 23 0
11 11 0 0 0 23 12 29552 23 0
0 0 0 0 0 1 1 34000 1 0
21 5 0 0 0 27 14 27876 31 4
11 9 0 0 0 21 11 5965 21 0
6 6 0 0 0 13 6 1527 13 0
7 4 0 0 0 12 7 24621 12 0
0 2 0 0 0 3 3 21500 3 0
10 5 0 0 0 16 7 10991 16 0
6 5 0 0 0 12 5 21064 12 0
5 2 0 0 0 8 5 21224 8 0
10 7 0 0 0 18 8 25117 18 0
4 8 0 0 0 13 7 15407 15 2
3 2 0 0 0 6 3 16263 6 0
5 6 0 0 0 12 6 33545 12 0
19 14 0 0 0 34 16 17688 34 0
5 3 0 0 0 9 5 5338 9 0
4 3 0 0 0 8 4 26065 8 0
20 7 0 0 0 28 14 36087 29 1
2 4 0 0 0 7 3 36017 7 0
1 2 0 0 0 4 2 2990 4 0
12 13 0 0 0 26 14 18720 32 6
16 12 0 0 0 29 13 24009 33 4
11 6 0 0 0 18 8 31740 19 1
9 5 0 0 0 15 7 35834 21 6
7 9 0 0 0 17 8 37763 21 4
11 2 0 0 0 14 9 13228 17 3
11 1 0 0 0 13 8 31406 13 0
10 3 0 0 0 14 7 40061 14 0
21 14 0 0 0 36 16 38843 54 18
0 2 0 0 0 3 4 31249 3 0
5 5 0 0 0 11 6 13019 11 0
11 8 0 0 0 20 9 26342 20 0
18 12 0 0 0 31 14 34811 31 0
8 13 0 0 0 22 10 1108 22 0
4 8 0 0 0 13 7 35028 19 6
11 4 0 0 0 16 6 17908 16 0
11 5 0 0 0 17 10 26847 17 0
15 5 0 0 0 21 9 11619 21 0
10 10 0 0 0 21 11 15014 33 12
2 1 0 0 0 4 2 17948 4 0
16 2 0 0 0 19 9 5457 19 0
0 0 0 0 0 1 1 8627 1 0
10 6 0 0 0 17 9 14499 17 0
10 2 0 0 0 13 7 559 13 0
8 8 0 0 0 17 9 37056 17 0
1 3 0 0 0 5 4 38021 5 0
21 12 0 0 0 34 16 11977 35 1
6 7 0 0 0 14 7 3374 14 0
4 8 0 0 0 13 7 1028 13 0
5 11 0 0 0 17 7 25334 17 0
11 13 0 0 0 25 10 26198 25 0
40 25 0 0 0 66 30 24019 67 1
10 15 0 0 0 26 13 9615 26 0
13 4 0 0 0 18 10 23588 18 0
12 6 0 0 0 19 10 7209 19 0
14 3 0 0 0 18 11 10319 22 4
37 18 0 0 0 56 24 6487 64 8
1 0 0 0 0 2 1 16819 2 0
6 2 0 0 0 9 4 14284 9 0
17 17 0 0 0 35 15 29616 37 2
6 3 0 0 0 10 6 33241 14 4
29 4 0 0 0 34 18 23620 34 0
4 12 0 0 0 17 6 19487 17 0
15 9 0 0 0 25 12 383 29 4
19 15 0 0 0 35 16 33398 52 17
15 17 0 0 0 33 15 32151 33 0
13 7 0 0 0 21 9 27821 21 0
9 5 0 0 0 15 8 8619 15 0
12 16 0 0 0 29 13 15574 29 0
5 3 0 0 0 9 4 11813 9 0
11 14 0 0 0 26 12 35085 26 0
